Date,W0000_0600,W0601_1200,W1201_1800,W1801_2359,WS1,WS2,WS3,WS4,AS0000_0600,AS0601_1200,AS1201_1800,AS1801_2359,P_Value(in),A_Total,Accident
2/28/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
3/1/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,0,3,TRUE
3/2/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,0,0,0,4,TRUE
3/3/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,0,0,1,TRUE
3/4/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
3/5/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
3/6/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,0,0,0,4,TRUE
3/7/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,2,0,0,2,TRUE
3/8/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
3/9/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,0,0,0,3,TRUE
3/10/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
3/11/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
3/12/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,0,0,0,1,TRUE
3/13/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,0,0,2,TRUE
3/14/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,0,0,1,TRUE
3/15/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,0,0,3,TRUE
3/16/2018,Rain,Rain,Clear,Clear,Light,Light,NA,NA,2,2,2,0,0.03,3,TRUE
3/17/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,4,0,2,TRUE
3/18/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
3/19/2018,Snow,Snow,Clear,Clear,Moderate,Light,NA,NA,3,0,0,0,0.48,3,TRUE
3/20/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,0,3,TRUE
3/21/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,2,0,0,0,6,TRUE
3/22/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,0,0,0,2,TRUE
3/23/2018,Clear,Clear,Clear,Rain,NA,NA,NA,Light,4,2,0,0,0,5,TRUE
3/24/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,3,0,2,TRUE
3/25/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
3/26/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,4,0,0,4,TRUE
3/27/2018,Snow,Snow,Clear,Clear,Moderate,Light,NA,NA,3,0,0,0,0.55,1,TRUE
3/28/2018,Fog,Clear,Clear,Fog,Severe,NA,NA,Severe,0,2,0,0,0.01,3,TRUE
3/29/2018,Snow,Fog,Clear,Snow,Light,Severe,NA,Light,2,2,4,0,0.41,5,TRUE
3/30/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,3,3,0,4,TRUE
3/31/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,4,0,3,0,3,TRUE
4/1/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
4/2/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,0,0,0,3,TRUE
4/3/2018,Clear,Snow,Clear,Clear,NA,Light,NA,NA,0,0,0,0,0,0,FALSE
4/4/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,0,0,1,TRUE
4/5/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,0,3,TRUE
4/6/2018,Rain,Rain,Fog,Snow,Light,Light,Severe,Light,2,0,2,0,0.09,2,TRUE
4/7/2018,Snow,Snow,Snow,Clear,Light,Light,Light,NA,0,2,0,0,0.02,1,TRUE
4/8/2018,Clear,Clear,Rain,Clear,NA,NA,Light,NA,0,3,0,0,0.03,1,TRUE
4/9/2018,Clear,Rain,Snow,Clear,NA,Light,Moderate,NA,0,2,0,0,0.11,1,TRUE
4/10/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,0,0,0,2,TRUE
4/11/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
4/12/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
4/13/2018,Snow,Snow,Clear,Snow,Light,Light,NA,Light,0,0,0,0,0.26,0,FALSE
4/14/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,4,0,2,TRUE
4/15/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
4/16/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
4/17/2018,Clear,Clear,Clear,Storm,NA,NA,NA,Severe,0,0,0,0,0,0,FALSE
4/18/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
4/19/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
4/20/2018,Rain,Clear,Clear,Rain,Light,NA,NA,Light,0,0,0,0,0,0,FALSE
4/21/2018,Snow,Snow,Snow,Rain,Moderate,Moderate,Moderate,Light,0,0,0,0,0.7,0,FALSE
4/22/2018,Rain,Clear,Fog,Clear,Light,NA,Moderate,NA,0,0,0,0,0,0,FALSE
4/23/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,0,0,1,TRUE
4/24/2018,Rain,Snow,Snow,Snow,Light,Light,Light,Light,0,0,0,0,0.23,0,FALSE
4/25/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,0,0,2,TRUE
4/26/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,2,0,0,2,TRUE
4/27/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,2,0,0,5,TRUE
4/28/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
4/29/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
4/30/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,0,0,3,TRUE
5/1/2018,Rain,Clear,Clear,Rain,Light,NA,NA,Light,0,3,0,0,0,1,TRUE
5/2/2018,Clear,Clear,Rain,Rain,NA,NA,Light,Light,2,3,0,0,0.48,2,TRUE
5/3/2018,Rain,Rain,Rain,Rain,Light,Light,Light,Light,0,2,0,0,0.77,2,TRUE
5/4/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,3,0,0,3,TRUE
5/5/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,0,0,1,TRUE
5/6/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
5/7/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,3,0,0,0,9,TRUE
5/8/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,0,5,TRUE
5/9/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,3,0,0,1,TRUE
5/10/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,4,0,0,10,TRUE
5/11/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,0,0,5,TRUE
5/12/2018,Fog,Clear,Clear,Fog,Severe,NA,NA,Moderate,3,0,0,2,0,2,TRUE
5/13/2018,Clear,Fog,Fog,Clear,NA,Severe,Severe,NA,0,0,0,0,0,0,FALSE
5/14/2018,Rain,Rain,Fog,Rain,Light,Light,Severe,Light,2,0,0,0,1.86,1,TRUE
5/15/2018,Clear,Rain,Clear,Clear,NA,Light,NA,NA,0,3,0,0,0.01,1,TRUE
5/16/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,0,0,2,TRUE
5/17/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,4,0,0,0,5,TRUE
5/18/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,0,0,1,TRUE
5/19/2018,Rain,Rain,Rain,Rain,Light,Light,Light,Light,0,0,0,0,0.16,0,FALSE
5/20/2018,Clear,Clear,Fog,Clear,NA,NA,Severe,NA,0,0,0,0,0,0,FALSE
5/21/2018,Clear,Fog,Fog,Rain,NA,Severe,Severe,Light,0,0,0,2,0,1,TRUE
5/22/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,0,0,1,TRUE
5/23/2018,Rain,Rain,Clear,Rain,Light,Light,NA,Light,2,2,0,0,0,2,TRUE
5/24/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,3,0,0,3,TRUE
5/25/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,3,0,0,9,TRUE
5/26/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
5/27/2018,Rain,Clear,Clear,Rain,Light,NA,NA,Light,0,0,0,0,0,0,FALSE
5/28/2018,Rain,Clear,Clear,Rain,Light,NA,NA,Light,0,0,0,0,0.34,0,FALSE
5/29/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,0,4,TRUE
5/30/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,0,0,1,TRUE
5/31/2018,Rain,Clear,Clear,Clear,Light,NA,NA,NA,2,0,0,0,0,1,TRUE
6/1/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,2,0,0,0,5,TRUE
6/2/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,0,0,1,TRUE
6/3/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,4,0,0,0,1,TRUE
6/4/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
6/5/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
6/6/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
6/7/2018,Rain,Clear,Clear,Rain,Light,NA,NA,Light,0,2,0,0,0,1,TRUE
6/8/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,0,0,3,TRUE
6/9/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,2,0,0,7,TRUE
6/10/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
6/11/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,4,0,0,0,2,TRUE
6/12/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,0,0,1,TRUE
6/13/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,3,0,0,0,2,TRUE
6/14/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,0,0,2,TRUE
6/15/2018,Rain,Clear,Clear,Rain,Light,NA,NA,Light,2,2,0,3,0.01,10,TRUE
6/16/2018,Clear,Clear,Clear,Rain,NA,NA,NA,Light,0,0,0,0,0.08,0,FALSE
6/17/2018,Rain,Clear,Clear,Rain,Light,NA,NA,Light,4,0,0,0,0.13,1,TRUE
6/18/2018,Rain,Fog,Clear,Clear,Light,Severe,NA,NA,3,3,0,0,0.32,4,TRUE
6/19/2018,Rain,Rain,Clear,Rain,Light,Light,NA,Light,0,0,2,0,0,1,TRUE
6/20/2018,Rain,Clear,Clear,Clear,Light,NA,NA,NA,2,0,0,0,0,2,TRUE
6/21/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,0,3,TRUE
6/22/2018,Clear,Clear,Rain,Rain,NA,NA,Light,Light,2,2,0,0,0,5,TRUE
6/23/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,0,0,2,TRUE
6/24/2018,Clear,Rain,Clear,Rain,NA,Light,NA,Light,0,0,0,0,0.23,0,FALSE
6/25/2018,Rain,Clear,Clear,Clear,Light,NA,NA,NA,2,3,3,0,0,7,TRUE
6/26/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,0,0,2,TRUE
6/27/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,3,3,0,0,3,TRUE
6/28/2018,Rain,Clear,Clear,Clear,Light,NA,NA,NA,2,2,0,3,0,4,TRUE
6/29/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,3,0,0,0,6,TRUE
6/30/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,3,0,2,TRUE
7/1/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
7/2/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,0,0,3,TRUE
7/3/2018,Rain,Rain,Clear,Clear,Light,Light,NA,NA,0,0,0,0,0.02,0,FALSE
7/4/2018,Clear,Clear,Clear,Rain,NA,NA,NA,Light,0,3,2,0,0,2,TRUE
7/5/2018,Rain,Clear,Clear,Rain,Light,NA,NA,Light,0,2,0,0,0,1,TRUE
7/6/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,0,4,TRUE
7/7/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,4,0,0,0,1,TRUE
7/8/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
7/9/2018,Rain,Clear,Clear,Clear,Light,NA,NA,NA,2,0,0,0,0,4,TRUE
7/10/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,0,3,TRUE
7/11/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,0,0,3,TRUE
7/12/2018,Clear,Clear,Clear,Rain,NA,NA,NA,Light,3,0,0,0,0,1,TRUE
7/13/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,0,3,TRUE
7/14/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,4,0,0,0,1,TRUE
7/15/2018,Clear,Clear,Clear,Rain,NA,NA,NA,Light,0,0,0,0,0.1,0,FALSE
7/16/2018,Rain,Fog,Fog,Clear,Light,Severe,Severe,NA,2,2,0,0,0.17,3,TRUE
7/17/2018,Rain,Clear,Clear,Clear,Light,NA,NA,NA,2,3,0,0,0.14,5,TRUE
7/18/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,0,4,TRUE
7/19/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,0,0,1,TRUE
7/20/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,0,3,TRUE
7/21/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,2,0,3,TRUE
7/22/2018,Clear,Clear,Clear,Rain,NA,NA,NA,Light,0,0,0,0,0,0,FALSE
7/23/2018,Rain,Rain,Clear,Rain,Light,Light,NA,Light,0,2,2,0,0.15,2,TRUE
7/24/2018,Rain,Clear,Fog,Clear,Light,NA,Moderate,NA,2,2,2,0,0.77,3,TRUE
7/25/2018,Rain,Clear,Clear,Clear,Light,NA,NA,NA,2,2,0,0,0.09,3,TRUE
7/26/2018,Rain,Rain,Clear,Rain,Light,Light,NA,Light,4,0,4,0,0.13,8,TRUE
7/27/2018,Rain,Clear,Clear,Rain,Light,NA,NA,Light,0,2,0,0,0.05,1,TRUE
7/28/2018,Clear,Fog,Fog,Rain,NA,Severe,Moderate,Light,0,0,0,0,0,0,FALSE
7/29/2018,Rain,Fog,Fog,Fog,Light,Severe,Moderate,Moderate,0,0,4,0,0.01,1,TRUE
7/30/2018,Rain,Clear,Clear,Clear,Light,NA,NA,NA,2,2,3,0,0,9,TRUE
7/31/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,3,0,0,0,5,TRUE
8/1/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,0,0,6,TRUE
8/2/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,0,2,TRUE
8/3/2018,Clear,Clear,Clear,Rain,NA,NA,NA,Light,0,2,3,0,0.15,3,TRUE
8/4/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,0,0,1,TRUE
8/5/2018,Clear,Clear,Rain,Rain,NA,NA,Light,Light,0,3,0,0,0,1,TRUE
8/6/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,3,0,0,0,4,TRUE
8/7/2018,Rain,Clear,Clear,Clear,Moderate,NA,NA,NA,2,3,0,0,0.32,3,TRUE
8/8/2018,Rain,Clear,Fog,Clear,Light,NA,Moderate,NA,0,3,0,0,0.06,4,TRUE
8/9/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,0,0,0,7,TRUE
8/10/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,0,0,0,3,TRUE
8/11/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,4,0,2,TRUE
8/12/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
8/13/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,0,0,4,TRUE
8/14/2018,Clear,Clear,Fog,Clear,NA,NA,Moderate,NA,3,2,0,0,0,4,TRUE
8/15/2018,Rain,Clear,Clear,Clear,Light,NA,NA,NA,3,2,0,0,0.38,8,TRUE
8/16/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,0,0,1,TRUE
8/17/2018,Clear,Clear,Clear,Rain,NA,NA,NA,Light,2,3,0,0,0,4,TRUE
8/18/2018,Clear,Clear,Clear,Rain,NA,NA,NA,Light,0,2,0,0,0.02,2,TRUE
8/19/2018,Rain,Rain,Rain,Rain,Light,Light,Light,Light,0,0,0,0,0.06,0,FALSE
8/20/2018,Clear,Fog,Fog,Clear,NA,Moderate,Moderate,NA,2,3,2,0,0,3,TRUE
8/21/2018,Rain,Clear,Clear,Rain,Light,NA,NA,Light,2,2,0,0,0,2,TRUE
8/22/2018,Fog,Rain,Fog,Fog,Moderate,Light,Moderate,Moderate,0,2,3,0,0,4,TRUE
8/23/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,3,0,0,0,5,TRUE
8/24/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,0,0,0,7,TRUE
8/25/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,4,2,0,2,TRUE
8/26/2018,Clear,Clear,Clear,Rain,NA,NA,NA,Light,2,0,0,0,0.01,1,TRUE
8/27/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,0,0,3,TRUE
8/28/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,3,0,0,0,4,TRUE
8/29/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,0,7,TRUE
8/30/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,0,0,0,4,TRUE
8/31/2018,Clear,Clear,Clear,Rain,NA,NA,NA,Light,0,0,2,0,0,2,TRUE
9/1/2018,Rain,Clear,Clear,Rain,Light,NA,NA,Light,0,3,0,0,0,1,TRUE
9/2/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
9/3/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
9/4/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,3,0,0,0,4,TRUE
9/5/2018,Clear,Rain,Clear,Clear,NA,Light,NA,NA,2,0,2,0,0.06,6,TRUE
9/6/2018,Clear,Clear,Clear,Rain,NA,NA,NA,Light,2,0,0,0,0,6,TRUE
9/7/2018,Clear,Fog,Fog,Fog,NA,Severe,Moderate,Moderate,2,3,0,0,0.01,3,TRUE
9/8/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,4,0,9,TRUE
9/9/2018,Clear,Rain,Clear,Clear,NA,Light,NA,NA,0,4,0,0,0,1,TRUE
9/10/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,2,0,3,TRUE
9/11/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,0,0,0,2,TRUE
9/12/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,3,0,0,0,6,TRUE
9/13/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,3,0,2,TRUE
9/14/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,0,0,0,4,TRUE
9/15/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,3,0,0,1,TRUE
9/16/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
9/17/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,0,3,TRUE
9/18/2018,Rain,Clear,Clear,Clear,Light,NA,NA,NA,3,0,3,0,0,4,TRUE
9/19/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
9/20/2018,Rain,Rain,Clear,Clear,Light,Light,NA,NA,2,2,0,0,0.18,3,TRUE
9/21/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,0,0,2,TRUE
9/22/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,2,0,0,2,TRUE
9/23/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,3,0,0,1,TRUE
9/24/2018,Clear,Clear,Clear,Rain,NA,NA,NA,Light,2,2,2,0,0,11,TRUE
9/25/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,3,0,0,0,6,TRUE
9/26/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,0,0,0,3,TRUE
9/27/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,0,0,0,0,3,TRUE
9/28/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,0,3,TRUE
9/29/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
9/30/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,4,0,0,0,2,TRUE
10/1/2018,Clear,Fog,Fog,Clear,NA,Severe,Moderate,NA,2,4,3,0,0,5,TRUE
10/2/2018,Clear,Clear,Clear,Rain,NA,NA,NA,Light,2,0,0,3,0,4,TRUE
10/3/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,0,7,TRUE
10/4/2018,Clear,Rain,Clear,Clear,NA,Light,NA,NA,3,0,0,0,0,4,TRUE
10/5/2018,Rain,Clear,Clear,Rain,Light,NA,NA,Light,3,0,0,0,0,1,TRUE
10/6/2018,Rain,Rain,Clear,Clear,Light,Light,NA,NA,0,0,0,0,0.48,0,FALSE
10/7/2018,Clear,Rain,Clear,Rain,NA,Light,NA,Light,0,0,0,0,0.83,0,FALSE
10/8/2018,Clear,Clear,Snow,Clear,NA,NA,Light,NA,0,0,0,0,0.04,0,FALSE
10/9/2018,Clear,Rain,Fog,Snow,NA,Light,Severe,Light,2,2,0,0,0.04,14,TRUE
10/10/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,0,0,0,3,TRUE
10/11/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
10/12/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,0,0,8,TRUE
10/13/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
10/14/2018,Snow,Snow,Fog,Snow,Light,Light,Severe,Light,0,0,0,0,0.21,0,FALSE
10/15/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,4,0,0,2,TRUE
10/16/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,0,0,1,TRUE
10/17/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,0,0,0,3,TRUE
10/18/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,4,0,0,12,TRUE
10/19/2018,Rain,Rain,Clear,Clear,Light,Light,NA,NA,3,0,0,0,0,3,TRUE
10/20/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,3,2,0,0,4,TRUE
10/21/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,0,FALSE
10/22/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,3,0,0,5,TRUE
10/23/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,8,TRUE
10/24/2018,Clear,Rain,Rain,Clear,NA,Light,Light,NA,4,0,3,0,0,10,TRUE
10/25/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,3,0,0,0,8,TRUE
10/26/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,3,0,0,10,TRUE
10/27/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,10,TRUE
10/28/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,3,3,0,11,TRUE
10/29/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,0,0,0,16,TRUE
10/30/2018,Snow,Clear,Clear,Snow,Moderate,NA,NA,Moderate,2,3,2,0,0.09,9,TRUE
10/31/2018,Snow,Fog,Clear,Clear,Light,Severe,NA,NA,3,3,3,0,0.17,9,TRUE
11/1/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,3,0,0,4,TRUE
11/2/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,3,3,0,0,12,TRUE
11/3/2018,Clear,Rain,Rain,Clear,NA,Light,Light,NA,3,3,2,0,0.01,11,TRUE
11/4/2018,Snow,Clear,Clear,Clear,Light,NA,NA,NA,3,0,0,3,0,2,TRUE
11/5/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,0,0,0,13,TRUE
11/6/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,18,TRUE
11/7/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,0,0,0,8,TRUE
11/8/2018,Snow,Clear,Clear,Clear,Light,NA,NA,NA,3,0,0,3,0,5,TRUE
11/9/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,3,0,0,8,TRUE
11/10/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,2,0,0,7,TRUE
11/11/2018,Snow,Snow,Snow,Snow,Light,Light,Light,Light,4,3,3,0,0.25,15,TRUE
11/12/2018,Clear,Snow,Snow,Clear,NA,Light,Light,NA,3,3,2,3,0.05,17,TRUE
11/13/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,3,0,0,5,TRUE
11/14/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,2,0,0,22,TRUE
11/15/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,2,0,0,15,TRUE
11/16/2018,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,3,3,0,0,12,TRUE
11/17/2018,Clear,Snow,Rain,Rain,NA,Light,Light,Light,0,3,2,0,0.04,6,TRUE
